"match_id","date","team1","team2","venue","toss_winner","toss_decision","powerplay_runs","death_overs_runs","toss_win_helped","outcome_label","head_to_head_win_pct"
"1122908","2017-11-09","New Zealand","Pakistan","Sharjah Cricket Stadium","New Zealand","bat","48","19",1,1,"70.59"
"1142505","2018-06-19","Netherlands","Scotland","VRA Ground","Netherlands","bat","58","28",0,0,"40.00"
"306989","2007-09-02","Bangladesh","Pakistan","Gymkhana Club Ground","Bangladesh","field","64","42",1,1,NULL
"915783","2015-11-09","Sri Lanka","West Indies","Pallekele International Cricket Stadium","West Indies","field","58","61",0,1,"57.14"
"1117821","2017-09-12","Pakistan","ICC World XI","Gaddafi Stadium","ICC World XI","field","50","54",0,1,NULL
"1144442","2018-05-20","South Africa","Bangladesh","Mangaung Oval","Bangladesh","field","44",NULL,0,1,"55.56"
"298795","2007-11-23","South Africa","New Zealand","New Wanderers Stadium","South Africa","field","44","32",0,0,"0.00"
"1075508","2017-10-29","South Africa","Bangladesh","Senwes Park","Bangladesh","field","40","67",0,1,"42.86"
"1158358","2018-08-24","Botswana","Namibia","Botswana Cricket Association Oval 1","Namibia","field","27","27",1,0,NULL
"1150551","2018-11-18","England","West Indies","Daren Sammy National Cricket Stadium, Gros Islet","West Indies","field","34","28",1,0,"45.45"
"543883","2012-02-22","Kenya","Ireland","Mombasa Sports Club Ground","Ireland","field","28","18",1,0,"100.00"
"682951","2014-03-30","Australia","India","Shere Bangla National Stadium","Australia","field","44","47",1,1,"50.00"
"1185185","2019-06-16","Guernsey","Italy","College Field","Guernsey","field","50","11",1,1,NULL
"1200427","2019-09-18","Ireland","Netherlands","The Village, Malahide","Ireland","bat","72","29",0,0,"27.27"
"668519","2013-11-04","South Africa","Sri Lanka","Senwes Park","South Africa","field","25","41",0,0,"42.86"
"1197528","2019-10-10","Hong Kong","Netherlands","Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Hong Kong","field","53","59",1,1,"100.00"
"584929","2012-10-31","India","Pakistan","Guanggong International Cricket Stadium","India","bat","28","16",1,1,"40.00"
"1172912","2019-02-18","Hong Kong","United Arab Emirates","Asian Institute of Technology Ground","United Arab Emirates","bat","41","20",0,1,"0.00"
"1237122","2020-11-27","South Africa","England","Newlands","England","field","57","40",1,0,"51.72"
"1157711","2018-09-22","Sri Lanka","India","Colombo Cricket Club Ground","India","field","37","29",1,0,"42.11"
"1150548","2018-11-16","West Indies","Sri Lanka","Daren Sammy National Cricket Stadium, Gros Islet","West Indies","bat","70","40",1,1,"44.44"
"356005","2009-06-12","Pakistan","Sri Lanka","Lord's","Sri Lanka","bat","55","22",0,1,"33.33"
"966763","2016-03-04","Pakistan","Sri Lanka","Shere Bangla National Stadium","Pakistan","field","43","33",0,0,"35.29"
"1183527","2019-11-03","Australia","Pakistan","Sydney Cricket Ground","Australia","field","39",NULL,1,1,"56.67"
"1229204","2020-08-12","Germany","Austria","Seebarn Cricket Centre, Lower Austria","Austria","field","44","45",0,1,NULL
"1001353","2017-02-22","Australia","Sri Lanka","Adelaide Oval","Sri Lanka","field","65","40",0,1,"28.57"
"1074959","2017-01-15","Netherlands","Oman","Sheikh Zayed Stadium","Oman","bat","36","47",1,0,NULL
"426392","2010-07-05","Australia","Pakistan","Edgbaston","Pakistan","bat","43","30",0,1,"40.00"
"1148056","2018-06-06","India","Bangladesh","Kinrara Academy Oval","India","bat","52","21",0,0,"80.00"
"571150","2012-09-10","Australia","Pakistan","Dubai International Cricket Stadium","Pakistan","field","44","23",0,1,"44.44"
"1199507","2019-10-19","United Arab Emirates","Ireland","Sheikh Zayed Stadium","United Arab Emirates","field","40","32",0,0,"75.00"
"520599","2012-02-22","New Zealand","South Africa","Eden Park","New Zealand","field","53","28",1,1,"71.43"
"1172924","2019-02-24","Hong Kong","Nepal","Asian Institute of Technology Ground","Hong Kong","bat","20","15",0,0,"33.33"
"798621","2015-08-22","Ireland","Australia","YMCA Cricket Club","Australia","bat","53","53",0,1,"100.00"
"1150541","2018-11-13","Pakistan","Ireland","Providence Stadium","Pakistan","bat","20","38",1,1,"40.00"
"406207","2010-02-05","Australia","Pakistan","Melbourne Cricket Ground","Australia","bat","48","22",1,1,"0.00"
"1019981","2017-01-06","New Zealand","Bangladesh","Bay Oval","Bangladesh","field","47","32",0,1,"0.00"
"542850","2012-06-26","England","India","St Lawrence Ground","India","field","37","24",0,1,"80.00"
"237242","2006-02-16","New Zealand","West Indies","Eden Park","New Zealand","field","20","42",0,0,NULL
"1197400","2019-08-21","Bermuda","Cayman Islands","White Hill Field, Sandys Parish","Cayman Islands","bat","32","19",1,0,NULL
"291343","2007-12-11","Australia","New Zealand","Western Australia Cricket Association Ground","Australia","bat","50","46",1,1,"0.00"
"1185313","2020-02-12","South Africa","England","Buffalo Park","England","field","73","29",0,1,"48.00"
"1187006","2019-09-22","India","South Africa","M.Chinnaswamy Stadium","India","bat","57","30",0,0,"50.00"
"426723","2009-11-12","New Zealand","Pakistan","Dubai International Cricket Stadium","New Zealand","field","53","37",1,1,"0.00"
"1173065","2020-03-02","Australia","New Zealand","Junction Oval","New Zealand","field","38","41",0,1,"80.00"
"1144990","2018-11-21","Australia","India","Brisbane Cricket Ground, Woolloongabba","India","field","41","6",1,0,"68.18"
"423391","2009-10-28","South Africa","West Indies","Boland Bank Park","South Africa","field","40","11",1,1,"25.00"
"1187013","2019-11-03","India","Bangladesh","Arun Jaitley Stadium","Bangladesh","field","34","46",1,0,"66.67"
"565844","2012-09-04","England","Pakistan","Haslegrave Ground","Pakistan","bat","21","26",1,0,"40.00"
"1130746","2018-02-15","Bangladesh","Sri Lanka","Shere Bangla National Stadium, Mirpur","Bangladesh","bat","63","39",0,0,"66.67"
"1201681","2019-09-28","Singapore","Nepal","Indian Association Ground","Singapore","bat","51","38",0,0,"100.00"
"1147734","2018-07-14","Papua New Guinea","Scotland","Sportpark Maarschalkerweerd","Scotland","field","26","22",1,0,NULL
"573027","2013-02-13","Australia","West Indies","Brisbane Cricket Ground, Woolloongabba","West Indies","bat","48","52",0,1,"70.00"
"1173054","2020-02-26","England","Thailand","Manuka Oval","Thailand","field","54","45",0,1,NULL
"1213875","2020-03-06","Sri Lanka","West Indies","Pallekele International Cricket Stadium","West Indies","field","45","46",1,0,"55.00"
"533291","2012-09-30","India","Pakistan","R Premadasa Stadium","Pakistan","bat","31","19",1,0,"50.00"
"884351","2016-03-09","South Africa","Australia","Newlands","South Africa","bat","60","47",0,0,"43.75"
"1197140","2019-09-13","Bangladesh","Zimbabwe","Shere Bangla National Stadium, Mirpur","Bangladesh","field","45","19",0,0,"37.50"
"798381","2015-08-31","England","Australia","Sophia Gardens","England","field","27","32",0,0,"62.50"
"1140992","2018-06-27","India","Ireland","The Village, Malahide","Ireland","field","64","48",0,1,"0.00"
"682923","2014-03-22","South Africa","Sri Lanka","Zahur Ahmed Chowdhury Stadium","Sri Lanka","bat","40","37",0,1,"37.50"
"1190775","2019-07-27","Malaysia","Qatar","Indian Association Ground","Malaysia","bat","54","23",0,0,NULL
"1197055","2019-09-03","Ireland","Thailand","Forthill","Ireland","field","33","10",1,1,"100.00"
"1148058","2018-06-07","Pakistan","Malaysia","Royal Selangor Club","Malaysia","field","45","40",0,1,NULL
"1192875","2019-09-01","Sri Lanka","New Zealand","Pallekele International Cricket Stadium","Sri Lanka","bat","54","43",0,0,"52.63"
"1041617","2016-08-28","India","West Indies","Central Broward Regional Park Stadium Turf Ground","India","field","48","30",1,1,"25.00"
"1072318","2018-02-10","England","Australia","Melbourne Cricket Ground","Australia","field","37","42",1,0,"58.06"
"1131238","2018-03-26","Australia","India","Brabourne Stadium","India","field","49","37",0,1,"70.00"
"533301","2012-09-27","England","Pakistan","Galle International Stadium","Pakistan","field","46","20",0,1,"41.67"
"1176794","2019-03-23","Philippines","Vanuatu","Amini Park","Vanuatu","bat","28","37",0,1,NULL
"1190606","2019-06-27","Germany","Netherlands","La Manga Club Top Ground","Germany","field","49","45",1,1,NULL
"951383","2016-03-18","Ireland","New Zealand","Punjab Cricket Association IS Bindra Stadium, Mohali","New Zealand","bat","47","42",0,1,"100.00"
"1074970","2017-01-20","Ireland","Scotland","Dubai International Cricket Stadium","Scotland","field","80","47",0,1,"66.67"
"1172914","2019-02-19","China","Hong Kong","Terdthai Cricket Ground","China","field","25","14",0,0,NULL
"297800","2007-10-20","India","Australia","Brabourne Stadium","Australia","bat","48","46",1,0,"0.00"
"1187681","2020-02-02","New Zealand","India","Bay Oval","India","bat","47","32",0,1,"25.00"
"951393","2016-03-21","Australia","New Zealand","Vidarbha Cricket Association Stadium, Jamtha","Australia","bat","10","31",0,0,"88.89"
"356009","2009-06-14","Ireland","Sri Lanka","Lord's","Sri Lanka","bat","26","33",0,1,NULL
"1188785","2019-06-18","Rwanda","Mali","Gahanga International Cricket Stadium. Rwanda","Mali","bat","2",NULL,1,0,NULL
"1138203","2018-03-30","Pakistan","Sri Lanka","Nondescripts Cricket Club Ground","Pakistan","bat","33","8",0,0,"45.45"
"1001349","2017-02-17","Australia","Sri Lanka","Melbourne Cricket Ground","Sri Lanka","field","47","39",1,0,"33.33"
"520597","2012-02-17","New Zealand","South Africa","Westpac Stadium","New Zealand","field","41","37",0,0,"100.00"
"356014","2009-06-16","India","South Africa","Trent Bridge","South Africa","bat","46","31",0,1,"50.00"
"682929","2014-03-23","India","West Indies","Shere Bangla National Stadium","India","field","32","46",0,0,"0.00"
"1138194","2018-03-14","New Zealand","West Indies","Bay Oval","West Indies","field","46","23",0,1,"46.67"
"1131240","2018-03-29","England","India","Brabourne Stadium","England","bat","59","6",0,0,"66.67"
"885971","2015-07-19","Zimbabwe","India","Harare Sports Club","Zimbabwe","bat","48","29",1,1,"33.33"
"319142","2008-06-20","West Indies","Australia","Kensington Oval, Bridgetown","West Indies","field","56",NULL,0,0,NULL
"919603","2015-09-27","Zimbabwe","Pakistan","Harare Sports Club","Pakistan","bat","36","37",0,1,"100.00"
"1173055","2020-02-26","Pakistan","West Indies","Manuka Oval","West Indies","bat","29","33",1,0,"68.42"
"489220","2011-06-04","West Indies","India","Queen's Park Oval, Port of Spain","West Indies","field","45","57",1,1,"100.00"
"657633","2013-12-11","Pakistan","Sri Lanka","Dubai International Cricket Stadium","Pakistan","field","41","48",0,0,"20.00"
"1185186","2019-06-16","Jersey","Norway","King George V Sports Ground","Jersey","bat","50","29",1,1,NULL
"1182646","2019-05-06","Mozambique","Nigeria","Old Hararians","Nigeria","field","20","24",1,0,NULL
"569238","2013-02-12","New Zealand","England","Seddon Park","England","field","52","53",0,1,"81.82"
"387563","2009-11-13","South Africa","England","New Wanderers Stadium","South Africa","field","59","43",1,1,"100.00"
"430885","2009-12-12","India","Sri Lanka","Punjab Cricket Association Stadium, Mohali","Sri Lanka","bat","73","39",1,0,"100.00"
"1142504","2018-06-17","Scotland","Ireland","Sportpark Het Schootsveld","Scotland","bat","73","47",0,0,"20.00"
"1158356","2018-08-24","Sierra Leone","Lesotho","Botswana Cricket Association Oval 1","Sierra Leone","bat","39","35",1,1,NULL
"951339","2016-03-18","England","South Africa","Wankhede Stadium","England","field","94","56",0,0,"50.00"
"1202009","2019-10-02","Malaysia","Vanuatu","Kinrara Academy Oval","Malaysia","bat","46","30",1,1,"100.00"
"693435","2014-09-03","England","South Africa","County Ground","England","bat","44","32",1,1,"33.33"
"1199509","2019-10-20","Canada","Jersey","Tolerance Oval","Jersey","field","38","49",0,1,NULL
"1187677","2020-01-24","New Zealand","India","Eden Park","India","field","66","38",1,0,"31.25"
"1126725","2018-06-28","New Zealand","England","County Ground","New Zealand","bat","34","11",0,0,"60.00"
"1183544","2020-02-01","Australia","England","Manuka Oval","Australia","field","28","57",0,0,"45.00"
"828247","2015-03-19","Pakistan","South Africa","Sharjah Cricket Stadium","Pakistan","field","40","27",0,0,"25.00"
"1215140","2020-02-26","Malaysia","Hong Kong","Kinrara Academy Oval","Hong Kong","bat","51","34",1,0,"100.00"
"718465","2014-04-03","Pakistan","Sri Lanka","Sylhet Stadium","Pakistan","bat","24","51",1,1,"25.00"
"1077948","2017-03-30","West Indies","Pakistan","Queen's Park Oval, Port of Spain","West Indies","field","33","41",1,1,"40.00"
"533297","2012-10-05","Australia","West Indies","R Premadasa Stadium","West Indies","bat","51","63",0,1,"62.50"
"1197059","2019-09-05","Bangladesh","Ireland","Forthill","Ireland","bat","18","21",1,0,"44.44"
"1161232","2018-10-27","Pakistan","Australia","Kinrara Academy Oval","Australia","field","41","14",1,0,"46.15"
"296903","2008-06-13","England","New Zealand","Old Trafford","England","field","39","28",0,0,"33.33"
"1202252","2019-11-09","West Indies","India","Darren Sammy National Cricket Stadium, St Lucia","West Indies","field","76","40",1,1,"43.75"
"1186490","2019-06-26","Maldives","Thailand","Kinrara Academy Oval","Thailand","bat","48","29",1,0,NULL
"1168160","2019-02-01","South Africa","Sri Lanka","Newlands","Sri Lanka","bat","27","27",1,0,"47.37"
"527683","2011-10-29","South Africa","England","Senwes Park","South Africa","bat","27","19",1,1,"80.00"
"1190772","2019-07-26","Kuwait","Qatar","Indian Association Ground","Qatar","field","62","59",0,1,NULL
"875501","2015-07-15","Ireland","Papua New Guinea","Civil Service Cricket Club, Stormont","Ireland","bat","30","35",0,0,NULL
"251487","2006-12-22","New Zealand","Sri Lanka","Westpac Stadium","New Zealand","bat","68","27",1,1,NULL
"627008","2013-07-05","England","Pakistan","Haslegrave Ground","England","bat","52","31",1,1,"46.15"
"355998","2009-06-08","Australia","Sri Lanka","Trent Bridge","Sri Lanka","field","57","44",1,0,"0.00"
"1191006","2019-08-05","Netherlands","United Arab Emirates","VRA Ground","United Arab Emirates","field","47","26",1,0,"0.00"
"287868","2007-09-17","Pakistan","Sri Lanka","New Wanderers Stadium","Sri Lanka","field","30","42",0,1,NULL
"343764","2008-04-20","Pakistan","Bangladesh","National Stadium","Pakistan","bat","63","50",1,1,"50.00"
"1207082","2020-03-08","Spain","Germany","Desert Springs Cricket Ground","Spain","field","43","51",1,1,NULL
"1189743","2019-06-20","Guernsey","Denmark","King George V Sports Ground","Denmark","field","32","39",0,1,NULL
"798379","2015-08-28","England","Australia","County Ground","England","field","23","29",1,1,"60.87"
"1208348","2019-12-19","England","Pakistan","Kinrara Academy Oval","England","bat","53","27",1,1,"60.00"
"1199501","2019-10-18","Kenya","Netherlands","ICC Academy","Netherlands","bat","57","39",0,1,"33.33"
"1198235","2020-09-04","England","Australia","The Rose Bowl","Australia","field","54","40",0,1,"54.76"
"1119542","2018-06-27","England","Australia","Edgbaston","Australia","field","70","43",0,1,"54.29"
"683015","2014-04-06","Australia","England","Shere Bangla National Stadium","Australia","field","28","14",0,0,"38.10"
"1196033","2019-09-07","Rwanda","Nigeria","Gahanga International Cricket Stadium. Rwanda","Nigeria","bat","23","23",1,0,NULL
"1214766","2020-02-08","Oman","Germany","Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Germany","bat","29","25",0,1,"66.67"
"1085496","2017-04-02","West Indies","Pakistan","Queen's Park Oval, Port of Spain","Pakistan","field","44","38",1,0,"41.67"
"1185181","2019-06-15","Guernsey","Germany","King George V Sports Ground","Germany","field","43","15",1,0,NULL
"1198237","2020-09-08","England","Australia","The Rose Bowl","Australia","field","38","29",1,0,"56.82"
"533278","2012-09-22","Sri Lanka","South Africa","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","Sri Lanka","field","69",NULL,1,1,NULL
"1187669","2019-11-10","New Zealand","England","Eden Park","England","field","78",NULL,1,0,"57.69"
"1157761","2018-11-11","West Indies","India","MA Chidambaram Stadium, Chepauk","West Indies","bat","55","49",0,0,"50.00"
"463142","2010-10-10","South Africa","Zimbabwe","De Beers Diamond Oval","South Africa","bat","53","53",1,1,"0.00"
"951417","2016-03-31","New Zealand","West Indies","Wankhede Stadium","New Zealand","field","39","38",1,1,"33.33"
"1190753","2019-08-13","Netherlands","Scotland","Sportpark Het Schootsveld","Netherlands","field","73","29",1,1,"36.36"
"1233464","2020-11-07","Zimbabwe","Pakistan","Rawalpindi Cricket Stadium","Zimbabwe","bat","44","36",0,0,"80.00"
"1199503","2019-10-19","Bermuda","Papua New Guinea","ICC Academy","Papua New Guinea","field","35","5",1,0,NULL
"1144161","2019-02-01","South Africa","Pakistan","Newlands","Pakistan","field","50","34",0,1,"80.00"
"1199518","2019-10-22","Netherlands","Singapore","ICC Academy","Singapore","bat","33","11",1,0,NULL
"1086068","2017-11-19","England","Australia","Manuka Oval","England","bat","33","40",1,1,"57.14"
"1144979","2018-10-01","New Zealand","Australia","Allan Border Field","Australia","field","50","19",1,0,"23.53"
"1184901","2019-05-22","Botswana","Namibia","Kyambogo Cricket Oval","Botswana","bat","19",NULL,0,0,"33.33"
"1217744","2020-03-04","Thailand","Nepal","Terdthai Cricket Ground","Thailand","bat","15","15",0,0,"100.00"
"412693","2010-05-08","New Zealand","Pakistan","Kensington Oval, Bridgetown","Pakistan","field","39","30",0,1,"50.00"
"1185315","2020-02-16","South Africa","England","SuperSport Park","South Africa","bat","66","48",0,0,"51.85"
"1199533","2019-10-26","Ireland","Nigeria","Sheikh Zayed Stadium","Nigeria","bat","18","10",1,0,NULL
"1173062","2020-03-01","Pakistan","South Africa","Sydney Showground Stadium","South Africa","bat","25","45",0,1,"34.78"
"291356","2008-02-01","Australia","India","Melbourne Cricket Ground","India","bat","29","11",1,0,"100.00"
"1126726","2018-07-01","New Zealand","England","County Ground","New Zealand","bat","59","27",0,0,"57.14"
"1147727","2018-07-10","United Arab Emirates","Bangladesh","Sportpark Maarschalkerweerd","Bangladesh","field","15","0",1,0,"0.00"
"1142589","2018-08-14","South Africa","Sri Lanka","R.Premadasa Stadium, Khettarama","South Africa","bat","41","5",0,0,"47.06"
"533299","2012-09-26","Sri Lanka","South Africa","Galle International Stadium","South Africa","field","14","18",1,0,"100.00"
"754801","2014-11-02","Australia","West Indies","North Sydney Oval","Australia","field","34","20",0,0,"69.23"
"1075507","2017-10-26","South Africa","Bangladesh","Mangaung Oval","South Africa","bat","67","51",1,1,"33.33"
"953105","2016-01-31","Hong Kong","Scotland","Mission Road Ground, Mong Kok","Hong Kong","field","65","28",1,1,"0.00"
"452154","2010-06-13","Zimbabwe","India","Harare Sports Club","India","field","24","47",1,0,"0.00"
"306987","2007-09-01","Kenya","Bangladesh","Gymkhana Club Ground","Bangladesh","field","31","26",1,0,NULL
"930577","2015-11-25","Hong Kong","Oman","Sheikh Zayed Stadium","Hong Kong","field","35","31",1,1,"0.00"
"1122286","2018-02-21","India","South Africa","SuperSport Park","South Africa","field","53","55",1,0,"50.00"
"1199541","2019-10-29","United Arab Emirates","Netherlands","Dubai International Cricket Stadium","United Arab Emirates","bat","15","29",0,0,"100.00"
"1200426","2019-09-17","Ireland","Scotland","The Village, Malahide","Scotland","bat","54","35",1,0,"70.00"
"533309","2012-10-01","India","Pakistan","Galle International Stadium","Pakistan","bat","28","28",0,1,"33.33"
"412682","2010-05-02","India","South Africa","Beausejour Stadium, Gros Islet","South Africa","field","34","60",0,1,"66.67"
"412688","2010-05-05","Australia","Bangladesh","Kensington Oval, Bridgetown","Australia","bat","37","52",1,1,"0.00"
"1147732","2018-07-12","United Arab Emirates","Thailand","Sportpark Maarschalkerweerd","United Arab Emirates","bat","16","3",0,0,NULL
"1235829","2020-10-16","Bulgaria","Romania","Moara Vlasiei Cricket Ground","Bulgaria","bat","31","37",1,1,NULL
"875507","2015-07-15","Hong Kong","Nepal","Civil Service Cricket Club, Stormont","Hong Kong","field","10","37",0,0,"50.00"
"287879","2007-09-24","India","Pakistan","New Wanderers Stadium","India","bat","32","43",1,1,"0.00"
"1183524","2019-10-27","Australia","Sri Lanka","Adelaide Oval","Sri Lanka","field","56","48",0,1,"38.89"
"1182913","2019-05-09","Fiji","Japan","Ground 2, Independence Park","Japan","bat","31","26",0,1,NULL
"1182912","2019-05-09","Vanuatu","Samoa","Ground 1, Independence Park","Vanuatu","bat","22","4",0,0,NULL
"533304","2012-09-28","Sri Lanka","West Indies","Galle International Stadium","West Indies","field","25",NULL,0,1,"66.67"
"1187717","2020-02-02","New Zealand","South Africa","Bay Oval","New Zealand","field","35","21",0,0,"70.00"
"800481","2016-02-21","South Africa","England","New Wanderers Stadium","South Africa","field","54","21",0,0,"56.25"
"644941","2013-07-16","Ireland","Pakistan","YMCA Cricket Club","Pakistan","bat","39","33",0,1,"100.00"
"1177020","2019-05-19","South Africa","Pakistan","City Oval","Pakistan","field","33","43",1,0,"75.00"
"1202008","2019-10-01","Malaysia","Vanuatu","Kinrara Academy Oval","Vanuatu","bat","72","31",0,1,"100.00"
"1190746","2019-08-09","Netherlands","Scotland","Sportpark Het Schootsveld","Netherlands","bat","37",NULL,1,1,"30.00"
"828251","2015-03-22","Pakistan","South Africa","Sharjah Cricket Stadium","South Africa","field","25","29",1,0,"21.43"
"1153860","2019-02-10","New Zealand","India","Seddon Park","New Zealand","bat","52","23",1,1,"21.43"
"403386","2009-09-04","Sri Lanka","New Zealand","R Premadasa Stadium","New Zealand","bat","45","39",0,1,"60.00"
"1034825","2017-01-26","India","England","Green Park","England","field","46","30",1,0,"28.57"
"1223954","2020-12-08","Australia","India","Sydney Cricket Ground","India","field","50","41",0,1,"60.61"
"560922","2012-07-01","New Zealand","West Indies","Central Broward Regional Park Stadium Turf Ground","West Indies","bat","31","53",0,1,"40.00"
"287875","2007-09-20","Bangladesh","Pakistan","Newlands","Pakistan","field","46","16",1,0,"100.00"
"1172508","2019-02-15","Ireland","Scotland","Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Scotland","field","60","45",1,0,"85.71"
"1182654","2019-05-09","Zimbabwe","Rwanda","Old Hararians","Zimbabwe","bat","30","30",1,1,NULL
"1190747","2019-08-09","Ireland","Thailand","Sportpark Het Schootsveld","Ireland","field","23",NULL,1,1,"100.00"
"593727","2013-08-29","England","Australia","The Rose Bowl","Australia","bat","29","27",1,0,"66.67"
"1229206","2020-08-13","Austria","Germany","Seebarn Cricket Centre","Austria","bat","30","6",0,0,"0.00"
"533273","2012-09-19","Australia","Ireland","R Premadasa Stadium","Ireland","bat","29","32",1,0,NULL
"895791","2016-01-31","Australia","India","Sydney Cricket Ground","India","field","47","37",0,1,"64.29"
"1146724","2018-08-04","Bangladesh","West Indies","Central Broward Regional Park Stadium Turf Ground","West Indies","field","41","33",0,1,"75.00"
"319112","2007-12-16","South Africa","West Indies","St George's Park","West Indies","field","13",NULL,1,0,"0.00"
"682953","2014-03-31","England","Netherlands","Zahur Ahmed Chowdhury Stadium","England","field","39","23",1,1,"0.00"
"828249","2015-03-20","Pakistan","South Africa","Sharjah Cricket Stadium","South Africa","bat","20","29",1,0,"23.08"
"520595","2012-02-11","New Zealand","Zimbabwe","Eden Park","Zimbabwe","bat","51","47",1,0,"66.67"
"936153","2017-01-20","South Africa","Sri Lanka","SuperSport Park","Sri Lanka","field","64",NULL,0,1,"50.00"
"1198246","2020-09-01","Pakistan","England","Old Trafford","England","field","52","42",0,1,"34.48"
"1150550","2018-11-17","Ireland","New Zealand","Providence Stadium","Ireland","bat","29","7",0,0,"75.00"
"1173070","2020-03-08","Australia","India","Melbourne Cricket Ground","Australia","bat","40","30",1,1,"63.33"
"412680","2010-05-01","Bangladesh","Pakistan","Beausejour Stadium, Gros Islet","Pakistan","bat","45","29",0,1,"33.33"
"527013","2011-10-17","Zimbabwe","New Zealand","Harare Sports Club","Zimbabwe","field","55","16",1,1,"0.00"
"1197049","2019-08-31","Scotland","United States of America","Forthill","Scotland","bat","57",NULL,1,1,NULL
"1204726","2019-10-26","Pakistan","Bangladesh","Gaddafi Stadium","Pakistan","bat","31","32",1,1,"60.00"
"401076","2009-08-02","West Indies","Bangladesh","Warner Park, Basseterre","Bangladesh","bat","35","26",1,0,"100.00"
"1131236","2018-03-23","Australia","England","Brabourne Stadium","England","field","47","31",1,0,"43.75"
"1199543","2019-10-30","United Arab Emirates","Scotland","Dubai International Cricket Stadium","Scotland","bat","49","53",0,1,"100.00"
"452153","2010-06-12","Zimbabwe","India","Harare Sports Club","India","field","54","24",1,0,NULL
"426418","2010-09-07","England","Pakistan","Sophia Gardens","Pakistan","bat","15","18",1,0,"16.67"
"1215160","2020-02-25","Saudi Arabia","United Arab Emirates","Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2)","United Arab Emirates","bat","55","12",0,1,NULL
"566926","2013-06-25","England","New Zealand","Kennington Oval","England","field","56","39",1,1,"23.08"
"1217738","2020-02-29","Thailand","Singapore","Terdthai Cricket Ground","Thailand","field","31","35",1,1,NULL
"967081","2016-02-03","United Arab Emirates","Netherlands","ICC Academy","United Arab Emirates","field","36","31",1,1,"100.00"
"1197403","2019-08-22","United States of America","Bermuda","Bermuda National Stadium","Bermuda","field","31","34",1,0,"0.00"
"1233954","2020-11-27","West Indies","New Zealand","Eden Park","New Zealand","field","65",NULL,0,1,"42.11"
"1173060","2020-02-29","Bangladesh","New Zealand","Junction Oval","New Zealand","bat","31","10",0,1,"71.43"
"914219","2016-01-10","New Zealand","Sri Lanka","Eden Park","New Zealand","field","37","39",0,0,"50.00"
"1147725","2018-07-10","Scotland","Thailand","Sportpark Maarschalkerweerd","Scotland","bat","17","27",1,1,NULL
"951409","2016-03-27","India","West Indies","Punjab Cricket Association IS Bindra Stadium, Mohali","India","field","21","30",1,1,"0.00"
"1158350","2018-08-21","Mozambique","Botswana","Botswana Cricket Association Oval 1","Mozambique","bat","25","21",0,0,NULL
"1230856","2020-09-23","England","West Indies","County Ground","West Indies","field","38","43",0,1,"51.72"
"1179018","2019-04-03","Namibia","Botswana","United Cricket Club Ground","Namibia","bat","52","47",1,1,"50.00"
"355997","2009-06-08","Bangladesh","Ireland","Trent Bridge","Ireland","field","40","44",1,0,NULL
"702143","2014-02-21","West Indies","Ireland","Sabina Park, Kingston","Ireland","field","26","22",0,1,"50.00"
"730285","2014-07-06","West Indies","New Zealand","Windsor Park, Roseau","New Zealand","field","34","43",0,1,"63.64"
"1199529","2019-10-25","Papua New Guinea","Singapore","Dubai International Cricket Stadium","Singapore","field","70","41",0,1,NULL
"287858","2007-09-13","England","Zimbabwe","Newlands","England","bat","63","29",1,1,NULL
"1233466","2020-11-10","Zimbabwe","Pakistan","Rawalpindi Cricket Stadium","Zimbabwe","bat","40","31",0,0,"66.67"
