match_id,match_type,date,team1,team2,venue,toss_winner,toss_decision
1173055,,2020-02-26,Pakistan,West Indies,Manuka Oval,West Indies,bat
1173056,,2020-02-27,India,New Zealand,Junction Oval,New Zealand,field
1173057,,2020-02-27,Australia,Bangladesh,Manuka Oval,Australia,bat
1173058,,2020-02-28,South Africa,Thailand,Manuka Oval,South Africa,bat
1173059,,2020-02-28,England,Pakistan,Manuka Oval,Pakistan,field
1173060,,2020-02-29,Bangladesh,New Zealand,Junction Oval,New Zealand,bat
1173061,,2020-02-29,India,Sri Lanka,Junction Oval,Sri Lanka,bat
1173062,,2020-03-01,Pakistan,South Africa,Sydney Showground Stadium,South Africa,bat
1173063,,2020-03-01,England,West Indies,Sydney Showground Stadium,England,bat
1173064,,2020-03-02,Bangladesh,Sri Lanka,Junction Oval,Bangladesh,bat
1173065,,2020-03-02,Australia,New Zealand,Junction Oval,New Zealand,field
1173066,,2020-03-03,Pakistan,Thailand,Sydney Showground Stadium,Thailand,bat
1173069,,2020-03-05,Australia,South Africa,Sydney Cricket Ground,South Africa,field
1173070,,2020-03-08,Australia,India,Melbourne Cricket Ground,Australia,bat
1176435,,2019-03-24,Sri Lanka,England,P Sara Oval,Sri Lanka,bat
1176436,,2019-03-26,Sri Lanka,England,P Sara Oval,Sri Lanka,bat
1176437,,2019-03-28,Sri Lanka,England,P Sara Oval,Sri Lanka,field
1176792,,2019-03-22,Papua New Guinea,Philippines,Amini Park,Philippines,field
1176793,,2019-03-22,Papua New Guinea,Vanuatu,Amini Park,Vanuatu,bat
1176794,,2019-03-23,Philippines,Vanuatu,Amini Park,Vanuatu,bat
1176795,,2019-03-23,Papua New Guinea,Philippines,Amini Park,Papua New Guinea,bat
1176796,,2019-03-24,Philippines,Vanuatu,Amini Park,Vanuatu,field
1176797,,2019-03-24,Papua New Guinea,Vanuatu,Amini Park,Vanuatu,bat
1177018,,2019-05-15,South Africa,Pakistan,LC de Villiers Oval,Pakistan,field
1177019,,2019-05-18,South Africa,Pakistan,City Oval,Pakistan,bat
1177020,,2019-05-19,South Africa,Pakistan,City Oval,Pakistan,field
1177021,,2019-05-22,South Africa,Pakistan,Willowmoore Park,South Africa,field
1177022,,2019-05-23,South Africa,Pakistan,Willowmoore Park,South Africa,field
1177484,,2019-03-15,United Arab Emirates,United States of America,ICC Academy,United Arab Emirates,field
1177485,,2019-03-16,United Arab Emirates,United States of America,ICC Academy,United Arab Emirates,bat
1178996,,2019-05-25,Germany,Italy,Sportpark Maarschalkerweerd,Italy,field
1179016,,2019-04-01,Namibia,Botswana,United Cricket Club Ground,Namibia,field
1179017,,2019-04-03,Namibia,Botswana,United Cricket Club Ground,Namibia,bat
1179018,,2019-04-03,Namibia,Botswana,United Cricket Club Ground,Namibia,bat
1179610,,2019-04-02,Namibia,Botswana,United Cricket Club Ground,Botswana,field
1179611,,2019-04-02,Namibia,Botswana,United Cricket Club Ground,Botswana,bat
1182642,,2019-05-05,Zimbabwe,Mozambique,Old Hararians,Zimbabwe,bat
1182644,,2019-05-05,Sierra Leone,Uganda,Old Hararians,Uganda,bat
1182646,,2019-05-06,Mozambique,Nigeria,Old Hararians,Nigeria,field
1182648,,2019-05-06,Namibia,Uganda,Old Hararians,Uganda,field
1182649,,2019-05-06,Zimbabwe,Tanzania,Takashinga Sports Club,Zimbabwe,bat
1182650,,2019-05-08,Mozambique,Rwanda,Old Hararians,Mozambique,bat
1182652,,2019-05-08,Kenya,Uganda,Old Hararians,Uganda,bat
1182653,,2019-05-08,Namibia,Sierra Leone,Takashinga Sports Club,Sierra Leone,bat
1182654,,2019-05-09,Zimbabwe,Rwanda,Old Hararians,Zimbabwe,bat
1182656,,2019-05-11,Zimbabwe,Nigeria,Old Hararians,Nigeria,bat
1182657,,2019-05-11,Rwanda,Tanzania,Takashinga Sports Club,Tanzania,bat
1182658,,2019-05-12,Zimbabwe,Namibia,Harare Sports Club,Namibia,field
1182904,,2019-05-06,Vanuatu,Papua New Guinea,"Ground 1, Independence Park",Papua New Guinea,bat
1182905,,2019-05-06,Indonesia,Japan,"Ground 2, Independence Park",Japan,bat
1182906,,2019-05-06,Indonesia,Papua New Guinea,"Ground 1, Independence Park",Indonesia,bat
1182909,,2019-05-07,Fiji,Papua New Guinea,"Ground 2, Independence Park",Fiji,bat
1182912,,2019-05-09,Vanuatu,Samoa,"Ground 1, Independence Park",Vanuatu,bat
1182913,,2019-05-09,Fiji,Japan,"Ground 2, Independence Park",Japan,bat
1182914,,2019-05-09,Japan,Papua New Guinea,"Ground 1, Independence Park",Japan,bat
1182916,,2019-05-10,Fiji,Indonesia,"Ground 1, Independence Park",Indonesia,field
1182917,,2019-05-10,Vanuatu,Japan,"Ground 2, Independence Park",Japan,bat
1182918,,2019-05-10,Papua New Guinea,Samoa,"Ground 1, Independence Park",Papua New Guinea,field
1183510,,2019-09-29,Australia,Sri Lanka,North Sydney Oval,Australia,bat
1183511,,2019-09-30,Australia,Sri Lanka,North Sydney Oval,Sri Lanka,bat
1183512,,2019-10-02,Australia,Sri Lanka,North Sydney Oval,Australia,bat
1183524,,2019-10-27,Australia,Sri Lanka,Adelaide Oval,Sri Lanka,field
1183525,,2019-10-30,Australia,Sri Lanka,"Brisbane Cricket Ground, Woolloongabba",Sri Lanka,bat
1183526,,2019-11-01,Australia,Sri Lanka,Melbourne Cricket Ground,Australia,field
1183527,,2019-11-03,Australia,Pakistan,Sydney Cricket Ground,Australia,field
1183528,,2019-11-05,Australia,Pakistan,Manuka Oval,Pakistan,bat
1183529,,2019-11-08,Australia,Pakistan,Perth Stadium,Australia,field
1183543,,2020-01-31,England,India,Manuka Oval,India,field
1183544,,2020-02-01,Australia,England,Manuka Oval,Australia,field
1183545,,2020-02-02,Australia,India,Manuka Oval,Australia,field
1183546,,2020-02-07,England,India,Junction Oval,England,field
1183547,,2020-02-08,Australia,India,Junction Oval,India,field
1183548,,2020-02-09,Australia,England,Junction Oval,England,field
1183549,,2020-02-12,Australia,India,Junction Oval,Australia,bat
1183856,,2019-05-18,United States of America,Canada,Central Broward Regional Park Stadium Turf Ground,Canada,field
1183857,,2019-05-19,United States of America,Canada,Central Broward Regional Park Stadium Turf Ground,United States of America,bat
1184258,,2019-05-20,Ghana,Namibia,Kyambogo Cricket Oval,Namibia,field
1184260,,2019-05-20,Uganda,Botswana,Lugogo Cricket Oval,Botswana,field
1184261,,2019-05-21,Ghana,Kenya,Kyambogo Cricket Oval,Ghana,field
1184262,,2019-05-21,Uganda,Namibia,Kyambogo Cricket Oval,Namibia,bat
1184263,,2019-05-21,Botswana,Nigeria,Lugogo Cricket Oval,Nigeria,bat
1184266,,2019-05-23,Uganda,Ghana,Kyambogo Cricket Oval,Ghana,bat
1184900,,2019-05-22,Ghana,Nigeria,Kyambogo Cricket Oval,Ghana,field
1184901,,2019-05-22,Botswana,Namibia,Kyambogo Cricket Oval,Botswana,bat
1184902,,2019-05-22,Uganda,Kenya,Lugogo Cricket Oval,Kenya,bat
1185154,,2019-05-26,Ireland,West Indies,YMCA Cricket Club,West Indies,bat
1185155,,2019-05-28,Ireland,West Indies,Sydney Parade,West Indies,bat
1185156,,2019-05-29,Ireland,West Indies,Sydney Parade,Ireland,field
1185181,,2019-06-15,Guernsey,Germany,King George V Sports Ground,Germany,field
1185182,,2019-06-17,Denmark,Norway,King George V Sports Ground,Denmark,bat
1185184,,2019-06-16,Denmark,Jersey,King George V Sports Ground,Denmark,field
1185185,,2019-06-16,Guernsey,Italy,College Field,Guernsey,field
1185186,,2019-06-16,Jersey,Norway,King George V Sports Ground,Jersey,bat
1185187,,2019-06-18,Guernsey,Denmark,King George V Sports Ground,Guernsey,field
1185188,,2019-06-20,Germany,Norway,College Field,Germany,field
1185190,,2019-06-20,Germany,Jersey,College Field,Germany,field
1185191,,2019-06-19,Guernsey,Norway,King George V Sports Ground,Guernsey,field
1185192,,2019-06-19,Italy,Jersey,College Field,Italy,field
1185193,,2019-06-19,Denmark,Germany,King George V Sports Ground,Germany,field
1185313,,2020-02-12,South Africa,England,Buffalo Park,England,field
1185314,,2020-02-14,South Africa,England,Kingsmead,South Africa,field
1185315,,2020-02-16,South Africa,England,SuperSport Park,South Africa,bat
1185316,,2020-02-21,South Africa,Australia,The Wanderers Stadium,South Africa,field
1185317,,2020-02-23,South Africa,Australia,St George's Park,South Africa,bat
1185318,,2020-02-26,South Africa,Australia,Newlands,South Africa,field
1186488,,2019-06-24,Malaysia,Thailand,Kinrara Academy Oval,Malaysia,field
1186490,,2019-06-26,Maldives,Thailand,Kinrara Academy Oval,Thailand,bat
1186491,,2019-06-27,Malaysia,Thailand,Kinrara Academy Oval,Thailand,bat
1186492,,2019-06-28,Malaysia,Maldives,Kinrara Academy Oval,Malaysia,bat
1186493,,2019-06-29,Maldives,Thailand,Kinrara Academy Oval,Thailand,field
1187005,,2019-09-18,India,South Africa,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,field
1187006,,2019-09-22,India,South Africa,M.Chinnaswamy Stadium,India,bat
1187013,,2019-11-03,India,Bangladesh,Arun Jaitley Stadium,Bangladesh,field
1187014,,2019-11-07,India,Bangladesh,Saurashtra Cricket Association Stadium,India,field
1187015,,2019-11-10,India,Bangladesh,"Vidarbha Cricket Association Stadium, Jamtha",Bangladesh,field
1187018,,2019-12-06,India,West Indies,"Rajiv Gandhi International Stadium, Uppal",India,field
1187019,,2019-12-08,India,West Indies,Greenfield International Stadium,West Indies,field
1187020,,2019-12-11,India,West Indies,Wankhede Stadium,West Indies,field
1187665,,2019-11-01,New Zealand,England,Hagley Oval,England,field
1187666,,2019-11-03,New Zealand,England,Westpac Stadium,England,field
1187667,,2019-11-05,New Zealand,England,Saxton Oval,New Zealand,bat
1187668,,2019-11-08,New Zealand,England,McLean Park,New Zealand,field
1187669,,2019-11-10,New Zealand,England,Eden Park,England,field
1187677,,2020-01-24,New Zealand,India,Eden Park,India,field
1187678,,2020-01-26,New Zealand,India,Eden Park,New Zealand,bat
1187679,,2020-01-29,New Zealand,India,Seddon Park,New Zealand,field
1187680,,2020-01-31,New Zealand,India,Westpac Stadium,New Zealand,field
1187681,,2020-02-02,New Zealand,India,Bay Oval,India,bat
1187717,,2020-02-02,New Zealand,South Africa,Bay Oval,New Zealand,field
1187718,,2020-02-06,New Zealand,South Africa,Seddon Park,New Zealand,field
1187719,,2020-02-09,New Zealand,South Africa,Basin Reserve,New Zealand,bat
1187720,,2020-02-10,New Zealand,South Africa,Basin Reserve,South Africa,field
1188379,,2019-06-23,Netherlands,Zimbabwe,Hazelaarweg,Zimbabwe,field
1188380,,2019-06-25,Netherlands,Zimbabwe,Hazelaarweg,Netherlands,bat
1188621,,2019-08-03,India,West Indies,Central Broward Regional Park Stadium Turf Ground,India,field
1188622,,2019-08-04,India,West Indies,Central Broward Regional Park Stadium Turf Ground,India,bat
1188623,,2019-08-06,West Indies,India,"Providence Stadium, Guyana",India,field
1188784,,2019-06-19,Rwanda,Uganda,Gahanga International Cricket Stadium. Rwanda,Uganda,bat
1188785,,2019-06-18,Rwanda,Mali,Gahanga International Cricket Stadium. Rwanda,Mali,bat
1188786,,2019-06-18,Tanzania,Uganda,Gahanga International Cricket Stadium. Rwanda,Tanzania,bat
1189743,,2019-06-20,Guernsey,Denmark,King George V Sports Ground,Denmark,field
1189744,,2019-06-20,Denmark,Italy,King George V Sports Ground,Denmark,bat
1190605,,2019-06-26,Netherlands,Scotland,La Manga Club Top Ground,Scotland,field
1190606,,2019-06-27,Germany,Netherlands,La Manga Club Top Ground,Germany,field
1190607,,2019-06-27,Netherlands,Scotland,La Manga Club Top Ground,Netherlands,field
1190608,,2019-06-29,Germany,Scotland,La Manga Club Top Ground,Germany,field
1190744,,2019-08-08,Netherlands,Ireland,Sportpark Het Schootsveld,Netherlands,field
1190746,,2019-08-09,Netherlands,Scotland,Sportpark Het Schootsveld,Netherlands,bat
1190747,,2019-08-09,Ireland,Thailand,Sportpark Het Schootsveld,Ireland,field
1190749,,2019-08-10,Ireland,Scotland,Sportpark Het Schootsveld,Scotland,bat
1190750,,2019-08-12,Scotland,Thailand,Sportpark Het Schootsveld,Scotland,field
1190751,,2019-08-12,Netherlands,Ireland,Sportpark Het Schootsveld,Ireland,bat
1190752,,2019-08-13,Ireland,Thailand,Sportpark Het Schootsveld,Ireland,bat
1190753,,2019-08-13,Netherlands,Scotland,Sportpark Het Schootsveld,Netherlands,field
1190754,,2019-08-14,Ireland,Scotland,Sportpark Het Schootsveld,Scotland,bat
1190755,,2019-08-14,Netherlands,Thailand,Sportpark Het Schootsveld,Netherlands,field
1190767,,2019-07-22,Singapore,Qatar,Indian Association Ground,Singapore,bat
1190768,,2019-07-22,Kuwait,Malaysia,Indian Association Ground,Malaysia,bat
1190769,,2019-07-23,Nepal,Qatar,Indian Association Ground,Nepal,bat
1190771,,2019-07-24,Malaysia,Nepal,Indian Association Ground,Nepal,field
1190772,,2019-07-26,Kuwait,Qatar,Indian Association Ground,Qatar,field
1190773,,2019-07-26,Singapore,Malaysia,Indian Association Ground,Malaysia,bat
1190774,,2019-07-27,Kuwait,Nepal,Indian Association Ground,Nepal,field
1190775,,2019-07-27,Malaysia,Qatar,Indian Association Ground,Malaysia,bat
1190776,,2019-07-28,Singapore,Nepal,Indian Association Ground,Singapore,bat
1191006,,2019-08-05,Netherlands,United Arab Emirates,VRA Ground,United Arab Emirates,field
1191008,,2019-08-08,Netherlands,United Arab Emirates,Sportpark Westvliet,Netherlands,bat
1192223,,2019-07-13,Malaysia,Nepal,Kinrara Academy Oval,Malaysia,bat
1192224,,2019-07-14,Malaysia,Nepal,Kinrara Academy Oval,Nepal,bat
1192875,,2019-09-01,Sri Lanka,New Zealand,Pallekele International Cricket Stadium,Sri Lanka,bat
1192876,,2019-09-03,Sri Lanka,New Zealand,Pallekele International Cricket Stadium,Sri Lanka,bat
1192877,,2019-09-06,Sri Lanka,New Zealand,Pallekele International Cricket Stadium,Sri Lanka,bat
1196033,,2019-09-07,Rwanda,Nigeria,Gahanga International Cricket Stadium. Rwanda,Nigeria,bat
1197047,,2019-09-02,Bangladesh,Papua New Guinea,Forthill,Papua New Guinea,field
1197049,,2019-08-31,Scotland,United States of America,Forthill,Scotland,bat
1197051,,2019-09-01,Namibia,Thailand,Forthill,Thailand,bat
1197052,,2019-09-01,Scotland,Papua New Guinea,Lochlands,Papua New Guinea,field
1197053,,2019-09-01,Ireland,Netherlands,Forthill,Ireland,bat
1197054,,2019-09-01,Bangladesh,United States of America,Lochlands,United States of America,bat
1197055,,2019-09-03,Ireland,Thailand,Forthill,Ireland,field
1197056,,2019-09-03,Namibia,Netherlands,Lochlands,Namibia,bat
1197057,,2019-09-03,Scotland,Bangladesh,Forthill,Scotland,field
1197058,,2019-09-03,Papua New Guinea,United States of America,Lochlands,United States of America,field
1197059,,2019-09-05,Bangladesh,Ireland,Forthill,Ireland,bat
1197061,,2019-09-05,Papua New Guinea,Thailand,Forthill,Papua New Guinea,bat
1197062,,2019-09-05,Scotland,Namibia,Lochlands,Scotland,field
1197063,,2019-09-07,Ireland,Papua New Guinea,Forthill,Ireland,field
1197064,,2019-09-07,Namibia,United States of America,Lochlands,United States of America,field
1197065,,2019-09-07,Bangladesh,Thailand,Forthill,Bangladesh,bat
1197066,,2019-09-07,Scotland,Netherlands,Lochlands,Netherlands,field
1197140,,2019-09-13,Bangladesh,Zimbabwe,"Shere Bangla National Stadium, Mirpur",Bangladesh,field
1197143,,2019-09-18,Bangladesh,Zimbabwe,Zahur Ahmed Chowdhury Stadium,Zimbabwe,field
1197246,,2019-09-19,South Korea,Japan,Yeonhui Cricket Ground,South Korea,field
1197247,,2019-09-19,China,Hong Kong,Yeonhui Cricket Ground,Hong Kong,bat
1197248,,2019-09-20,Hong Kong,Japan,Yeonhui Cricket Ground,Hong Kong,bat
1197249,,2019-09-20,South Korea,China,Yeonhui Cricket Ground,South Korea,field
1197253,,2019-09-22,China,Hong Kong,Yeonhui Cricket Ground,Hong Kong,field
1197396,,2019-08-18,Bermuda,United States of America,"White Hill Field, Sandys Parish",Bermuda,bat
1197397,,2019-08-18,Canada,Cayman Islands,"White Hill Field, Sandys Parish",Canada,bat
1197398,,2019-08-19,Bermuda,Canada,National Stadium,Bermuda,bat
1197399,,2019-08-19,Cayman Islands,United States of America,National Stadium,United States of America,field
1197400,,2019-08-21,Bermuda,Cayman Islands,"White Hill Field, Sandys Parish",Cayman Islands,bat
1197401,,2019-08-21,Canada,United States of America,"White Hill Field, Sandys Parish",United States of America,bat
1197402,,2019-08-22,Canada,Cayman Islands,"White Hill Field, Sandys Parish",Canada,field
1197403,,2019-08-22,United States of America,Bermuda,Bermuda National Stadium,Bermuda,field
1197404,,2019-08-24,Cayman Islands,United States of America,"White Hill Field, Sandys Parish",Cayman Islands,bat
1197406,,2019-08-25,Canada,United States of America,"White Hill Field, Sandys Parish",United States of America,field
1197407,,2019-08-25,Bermuda,Cayman Islands,"White Hill Field, Sandys Parish",Cayman Islands,bat
1197507,,2019-08-19,Namibia,Botswana,United Cricket Club Ground,Botswana,field
1197508,,2019-08-20,Namibia,Botswana,United Cricket Club Ground,Botswana,field
1197509,,2019-08-22,Namibia,Botswana,United Cricket Club Ground,Namibia,bat
1197510,,2019-08-23,Namibia,Botswana,United Cricket Club Ground,Botswana,bat
1197521,,2019-10-05,Ireland,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,field
1197522,,2019-10-06,Oman,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,field
1197523,,2019-10-06,Hong Kong,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,field
1197524,,2019-10-07,Nepal,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,field
1197525,,2019-10-07,Hong Kong,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,bat
1197526,,2019-10-09,Ireland,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,bat
1197527,,2019-10-09,Oman,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,bat
1197528,,2019-10-10,Hong Kong,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Hong Kong,field
1197529,,2019-10-10,Oman,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field
1198217,,2019-08-28,Singapore,Malaysia,Indian Association Ground,Singapore,field
1198218,,2019-08-29,Singapore,Malaysia,Indian Association Ground,Singapore,bat
1198219,,2019-08-30,Singapore,Malaysia,Indian Association Ground,Malaysia,bat
1198235,,2020-09-04,England,Australia,The Rose Bowl,Australia,field
1198236,,2020-09-06,Australia,England,The Rose Bowl,Australia,bat
1198237,,2020-09-08,England,Australia,The Rose Bowl,Australia,field
1198244,,2020-08-28,England,Pakistan,Old Trafford,Pakistan,field
1198245,,2020-08-30,Pakistan,England,Old Trafford,England,field
1198246,,2020-09-01,Pakistan,England,Old Trafford,England,field
1198475,,2019-09-14,West Indies,Australia,"Kensington Oval, Barbados",West Indies,bat
1198476,,2019-09-16,West Indies,Australia,"Kensington Oval, Barbados",Australia,field
1198477,,2019-09-18,West Indies,Australia,"Kensington Oval, Barbados",West Indies,bat
1198478,,2019-09-24,India,South Africa,Lalabhai Contractor Stadium,South Africa,field
1198481,,2019-10-01,India,South Africa,Lalabhai Contractor Stadium,South Africa,field
